H1,613.9
Nd158,0.00000016
Nd159,0.00000016
Nd160,0.00000016
Nd161,0.00000016
Pm128,1
Pm129,2.4
Pm130,2.6
Pm131,6.3
Pm132,6.2
Pm133,13.5
Pm134,5
Pm135,49
Pm136,107
Pm137,144
Pm138,10
Pm139,249
Pm140,9.2
Pm141,1254
Pm142,40.5
Pm143,22896000
Pm144,31363200
Pm145,558569520
Pm146,174513528
Pm147,82788207.84
Pm148,463795.2
Pm149,191088
Pm150,9712.8
Pm151,102240
Pm152,247.2
Pm153,315
Pm154,160.8
Pm155,41.5
Pm156,26.7
Pm157,10.56
Pm158,4.8
Pm159,1.5
Pm160,0.00000016
Pm161,0.00000016
Pm162,0.00000016
Pm163,0.00000016
Sm129,0.55
Sm131,1.2
Sm132,4
Sm133,2.89
Sm134,9.5
Sm135,10.3
Sm136,47
Sm137,45
Sm138,186
Sm139,154.2
Sm140,889.2
Sm141,612
Sm142,4349.4
Sm143,525
Sm145,29376000
Sm146,3.25E+15
Sm147,3.35E+18
Sm148,2.21E+23
Sm151,2840184000
Sm153,166622.4
Sm155,1338
Sm156,33840
Sm157,481.8
Sm158,318
Sm159,11.37
Sm160,9.6
Sm161,4.8
Sm162,2.4
Sm163,0.00000016
Sm164,0.00000016
Sm165,0.00000016
Eu130,0.0009
Eu131,0.0178
Eu134,0.5
Eu135,1.5
Eu136,3.3
Eu137,11
Eu138,12.1
Eu139,17.9
Eu140,1.51
Eu141,40.7
Eu142,2.34
Eu143,155.4
Eu144,10.2
Eu145,512352
Eu146,398304
Eu147,2082240
Eu148,4708800
Eu149,8043840
Eu150,1164475440
Eu151,5.36E+25
Eu152,426564079.2
Eu154,271426917.6
Eu155,149993272.8
Eu156,1312416
Eu157,54648
Eu158,2754
Eu159,1086
Eu160,38
Eu161,26
Eu162,10.6
Eu163,7.7
Eu164,4.2
Eu165,2.3
Eu166,1.7
Eu167,0.00000016
Eu168,0.00000016
Gd135,1.1
Gd136,0.0000002
Gd137,2.2
Gd138,4.7
Gd139,5.8
Gd140,15.8
Gd141,14
Gd142,70.2
Gd143,39
Gd144,268.2
Gd145,1380
Gd146,4170528
Gd147,137016
Gd148,2243745360
Gd149,801792
Gd150,5.65E+13
Gd151,10704960
Gd152,3.41E+21
Gd153,20770560
Gd159,66524.4
Gd160,9.78E+26
Gd161,219.6
Gd162,504
Gd163,68
Gd164,45
Gd165,10.3
Gd166,4.8
Gd167,0.00000016
Gd168,0.00000016
Gd169,0.00000016
Gd170,0.00000016
Tb135,0.00094
Tb138,0.0000002
Tb139,1.6
Tb140,2
Tb141,3.5
Tb142,0.597
Tb143,12
Tb144,1
Tb145,30.9
Tb146,8
Tb147,5904
Tb148,3600
Tb149,14824.8
Tb150,12528
Tb151,63392.4
Tb152,63000
Tb153,202176
Tb154,77400
Tb155,459648
Tb156,462240
Tb157,2240589600
Tb158,5680368000
Tb160,6246720
Tb161,595296
Tb162,456
Tb163,1170
Tb164,180
Tb165,126.6
Tb166,25.1
Tb167,19.4
Tb168,8.2
Tb169,0.00000016
Tb170,0.00000016
Tb171,0.00000016
Tb172,0.00000016
Dy139,0.6
Dy141,0.9
Dy142,2.3
Dy143,5.6
Dy144,9.1
Dy145,6
Dy146,33.2
Dy147,67
Dy148,198
Dy149,252
Dy150,430.2
Dy151,1074
Dy152,8568
Dy153,23040
Dy154,9.47E+13
Dy155,35640
Dy157,29304
Dy159,12476160
Dy165,8402.4
Dy166,293760
Dy167,372
Dy168,522
Dy169,39
Dy171,0.00000016
Dy172,0.00000016
Dy173,0.00000016
Ho140,0.006
Ho141,0.0041
Ho142,0.4
Ho144,0.7
Ho145,2.4
Ho146,3.32
Ho147,5.8
Ho148,2.2
Ho149,21.1
Ho150,72
Ho151,35.2
Ho152,161.8
Ho153,120.6
Ho154,705.6
Ho155,2880
Ho156,3360
Ho157,756
Ho158,678
Ho159,1983
Ho160,1536
Ho161,8928
Ho162,900
Ho163,1.44E+11
Ho164,1740
Ho166,96566.4
Ho167,10810.8
Ho168,179.4
Ho169,283.2
Ho170,165.6
Ho171,53
Ho172,25
Ho173,0.00000016
Ho174,0.00000016
Ho175,0.00000016
Ho176,0.00000016
Er144,0.0000002
Er145,1
Er146,1.7
Er147,2.5
Er148,4.6
Er149,4
Er150,18.5
Er151,23.5
Er152,10.3
Er153,37.1
Er154,223.8
Er155,318
Er156,1170
Er157,1119
Er158,8244
Er159,2160
Er160,102888
Er161,11556
Er163,4500
Er165,37296
Er169,811468.8
Er171,27057.6
Er172,177480
Er173,84
Er174,192
Er175,72
Er176,0.00000016
Er177,0.00000016
Er178,0.00000016
Tm144,1.90E-06
Tm145,3.17E-06
Tm146,0.068
Tm147,0.58
Tm148,0.7
Tm149,0.9
Tm150,2.2
Tm151,4.17
Tm152,8
Tm153,1.48
Tm154,8.1
Tm155,21.6
Tm156,83.8
Tm157,217.8
Tm158,238.8
Tm159,547.8
Tm160,564
Tm161,1812
Tm162,1302
Tm163,6516
Tm164,120
Tm165,108216
Tm166,27720
Tm167,799200
Tm168,8043840
Tm170,11111040
Tm171,60590592
Tm172,228960
Tm173,29664
Tm174,324
Tm175,912
Tm176,114
Tm177,90
Tm178,0.0000003
Tm179,0.00000016
Tm180,0.00000016
Tm181,0.00000016
Yb149,0.7
Yb150,0.0000002
Yb151,1.6
Yb152,3.03
Yb153,4.2
Yb154,0.409
Yb155,1.793
Yb156,26.1
Yb157,38.6
Yb158,89.4
Yb159,100.2
Yb160,288
Yb161,252
Yb162,1132.2
Yb163,663
Yb164,4548
Yb165,594
Yb166,204120
Yb167,1050
Yb169,2766355.2
Yb175,361584
Yb177,6879.6
Yb178,4440
Yb179,480
Yb180,144
Yb181,0.00000016
Yb182,0.00000016
Yb183,0.000000222
Yb184,0.00000016
Yb185,0.00000016
Lu150,0.045
Lu151,0.0806
Lu152,0.7
Lu153,0.9
Lu154,1.12
Lu155,0.068
Lu156,0.494
Lu157,6.8
Lu158,10.6
Lu159,12.1
Lu160,36.1
Lu161,77
Lu162,82.2
Lu163,238.2
Lu164,188.4
Lu165,644.4
Lu166,159
Lu167,3090
Lu168,330
Lu169,122616
Lu170,173836.8
Lu171,711936
Lu172,578880
Lu173,43233912
Lu174,104455656
Lu176,1.19E+18
Lu177,574300.8
Lu178,1704
Lu179,16524
Lu180,342
Lu181,210
Lu182,120
Lu183,58
Lu184,19
Lu185,0.00000016
Lu186,0.00000016
Lu187,0.00000016
Lu188,0.00000016
Hf153,0.00000006
Hf154,2
Hf155,0.84
Hf156,0.023
Hf157,0.115
Hf158,2.85
Hf159,5.6
Hf160,13.6
Hf161,18.4
Hf162,39.4
Hf163,40
Hf164,111
Hf165,76
Hf166,406.2
Hf167,123
Hf168,1557
Hf169,194.4
Hf170,57636
Hf171,43560
Hf172,59012712
Hf173,84960
Hf174,6.31E+22
Hf175,6048000
Hf181,3662496
Hf182,2.81E+14
Hf183,3664.8
Hf184,14832
Hf185,210
Hf186,156
Hf187,0.00000027
Hf190,0.00000016
Ta155,0.0029
Ta156,0.144
Ta157,0.0101
Ta158,0.055
Ta159,0.83
Ta160,1.55
Ta162,3.57
Ta163,10.6
Ta164,14.2
Ta165,31
Ta166,34.4
Ta167,80
Ta168,120
Ta169,294
Ta170,405.6
Ta171,1398
Ta172,2208
Ta173,11304
Ta174,4104
Ta175,37800
Ta176,29124
Ta177,203616
Ta178,558.6
Ta179,57434832
Ta180,29354.4
Ta182,9913536
Ta183,440640
Ta184,31320
Ta185,2964
Ta186,630
Ta187,138
Ta188,19.6
Ta189,0.0000003
Ta190,5.3
Ta191,0.0000003
Ta192,2.2
Ta193,0.00000016
Ta194,0.00000016
W157,0.275
W158,0.00125
W159,0.0073
W160,0.091
W161,0.409
W162,1.36
W163,2.67
W164,6.3
W165,5.1
W166,19.2
W167,19.9
W168,50.9
W169,74
W170,145.2
W171,142.8
W172,396
W173,456
W174,1992
W175,2112
W176,9000
W177,7920
W178,1866240
W179,2223
W180,2.08E+25
W181,10471680
W183,2.11E+28
W185,6488640
W186,7.26E+26
W187,86400
W188,6028992
W189,642
W190,1800
W191,0.0000003
W193,0.0000003
W194,0.0000003
W195,0.00000016
W196,0.00000016
W197,0.00000016
Re160,0.00082
Re161,0.00044
Re162,0.107
Re163,0.39
Re164,0.85
Re165,1.6
Re166,2.25
Re167,5.9
Re168,4.4
Re169,8.1
Re170,9.2
Re171,15.2
Re172,55
Re173,118.8
Re174,144
Re175,353.4
Re176,318
Re177,840
Re178,792
Re179,1170
Re180,147.6
Re181,71640
Re182,231120
Re183,6048000
Re184,3058560
Re186,321287.04
Re187,1.37E+18
Re188,61210.8
Re189,87480
Re190,186
Re191,588
Re192,16
Re194,5
Re195,6
Re196,3
Re197,0.00000016
Re198,0.00000016
Re199,0.00000016
Os161,0.00064
Os162,0.0021
Os163,0.0055
Os164,0.021
Os165,0.071
Os166,0.208
Os167,0.81
Os168,2.1
Os169,3.43
Os170,7.37
Os171,8.3
Os172,19.2
Os173,22.4
Os174,44
Os175,84
Os176,216
Os177,180
Os178,300
Os179,390
Os180,1290
Os181,6300
Os182,78624
Os183,46800
Os184,1.77E+21
Os185,8087040
Os186,6.31E+22
Os191,1330560
Os193,108396
Os194,189345600
Os195,540
Os196,2094
Os197,168
Os199,5
Os200,6
Os201,0.00000016
Os202,0.00000016
Os203,0.00000016
Ir164,0.00007
Ir166,0.0105
Ir167,0.03
Ir168,0.222
Ir169,0.57
Ir170,0.87
Ir171,3.2
Ir172,4.4
Ir173,9
Ir174,7.9
Ir175,9
Ir176,8.6
Ir177,30
Ir178,12
Ir179,79
Ir180,90
Ir181,294
Ir182,900
Ir183,3480
Ir184,11124
Ir185,51840
Ir186,59904
Ir187,37800
Ir188,149400
Ir189,1140480
Ir190,1017792
Ir192,6378825.6
Ir194,69408
Ir195,8244
Ir196,52
Ir197,348
Ir198,8
Ir199,6
Ir200,0.0000003
Ir201,0.0000003
Ir202,11
Ir203,0.00000016
Ir204,0.00000016
Ir205,0.00000016
Pt166,0.0003
Pt167,0.00078
Pt168,0.00202
Pt169,0.00699
Pt170,0.0138
Pt171,0.0455
Pt172,0.0976
Pt173,0.382
Pt174,0.889
Pt175,2.53
Pt176,6.33
Pt177,10.6
Pt178,20.7
Pt179,21.2
Pt180,56
Pt181,52
Pt182,160.2
Pt183,43
Pt184,1038
Pt185,4254
Pt186,7488
Pt187,8460
Pt188,881280
Pt189,39132
Pt190,2.05E+19
Pt191,244512
Pt193,1577880000
Pt197,71609.4
Pt199,1848
Pt200,45360
Pt201,150
Pt202,158400
Pt203,10
Pt204,10.3
Pt205,0.0000003
Pt206,0.00000016
Pt207,0.00000016
Pt208,0.00000016
Au170,0.000286
Au171,0.000017
Au172,0.022
Au173,0.0263
Au174,0.139
Au176,1.05
Au177,1.53
Au178,2.6
Au179,7.1
Au180,8.4
Au181,13.7
Au182,15.5
Au183,42.8
Au184,20.6
Au185,255
Au186,642
Au187,504
Au188,530.4
Au189,1722
Au190,2568
Au191,11448
Au192,17784
Au193,63540
Au194,136872
Au195,16071264
Au196,532820.16
Au198,232770.24
Au199,271209.6
Au200,2904
Au201,1560
Au202,28.4
Au203,60
Au204,39.8
Au205,32.5
Au206,40
Au207,0.0000003
Au208,0.0000003
Au209,0.0000003
Au210,0.0000003
Hg171,0.000059
Hg172,0.000231
Hg173,0.0008
Hg174,0.0021
Hg175,0.0106
Hg176,0.0203
Hg177,0.118
Hg178,0.2665
Hg179,1.05
Hg180,2.59
Hg181,3.6
Hg182,10.83
Hg183,9.4
Hg184,30.87
Hg185,49.1
Hg186,82.8
Hg187,114
Hg188,195
Hg189,456
Hg190,1200
Hg191,2940
Hg192,17460
Hg193,13680
Hg194,14011574400
Hg195,37908
Hg197,230904
Hg203,4025721.6
Hg205,308.4
Hg206,499.2
Hg207,174
Hg208,2460
Hg209,36
Hg210,0.0000003
Hg211,0.0000003
Hg212,0.0000003
Hg213,0.0000003
Hg214,0.0000003
Hg215,0.0000003
Hg216,0.0000003
Tl176,0.0052
Tl177,0.018
Tl178,0.254
Tl179,0.23
Tl180,1.09
Tl181,3.2
Tl182,3.1
Tl183,6.9
Tl184,10.1
Tl185,19.5
Tl186,27.5
Tl187,51
Tl188,71
Tl189,138
Tl190,156
Tl191,313.2
Tl192,576
Tl193,1296
Tl194,1980
Tl195,4176
Tl196,6624
Tl197,10224
Tl198,19080
Tl199,26712
Tl200,93960
Tl201,262837.44
Tl202,1063584
Tl204,119382400.8
Tl206,252.12
Tl207,286.2
Tl208,183.18
Tl209,129.72
Tl210,78
Tl211,88
Tl212,0.0000003
Tl213,101
Tl214,0.0000003
Tl215,0.0000003
Tl216,0.0000003
Tl217,0.0000003
Pb178,0.00012
Pb179,0.0035
Pb180,0.0041
Pb181,0.036
Pb182,0.055
Pb183,0.535
Pb184,0.49
Pb185,6.3
Pb186,4.82
Pb187,15.2
Pb188,25.1
Pb189,39
Pb190,71
Pb191,79.8
Pb192,210
Pb193,348
Pb194,642
Pb195,900
Pb196,2220
Pb197,486
Pb198,8640
Pb199,5400
Pb200,77400
Pb201,33588
Pb202,1.66E+12
Pb203,186912
Pb204,4.42E+24
Pb205,5.46E+14
Pb209,11642.4
Pb210,700578720
Pb211,2166
Pb212,38304
Pb213,612
Pb214,1623.6
Pb215,147
Pb216,0.0000003
Pb217,0.0000003
Pb218,0.0000003
Pb219,0.0000003
Pb220,0.0000003
Bi184,0.013
Bi185,0.000058
Bi186,0.0148
Bi187,0.037
Bi188,0.265
Bi189,0.674
Bi190,6.3
Bi191,12.4
Bi192,34.6
Bi193,63.6
Bi194,95
Bi195,183
Bi196,308
Bi197,559.8
Bi198,618
Bi199,1620
Bi200,2184
Bi201,6180
Bi202,6156
Bi203,42336
Bi204,40392
Bi205,1322784
Bi206,539395.2
Bi207,995642280
Bi208,1.16E+13
Bi209,6.34E+26
Bi210,433036.8
Bi211,128.4
Bi212,3633
Bi213,2736.6
Bi214,1194
Bi215,456
Bi216,135
Bi217,98.5
Bi218,33
Bi219,22
Bi220,0.0000003
Bi221,0.0000003
Bi222,0.0000003
Bi223,0.0000003
Bi224,0.0000003
Po186,0.000028
Po187,0.0014
Po188,0.000275
Po189,0.0035
Po190,0.00246
Po191,0.022
Po192,0.0322
Po193,0.245
Po194,0.392
Po195,4.64
Po196,5.8
Po197,84
Po198,105.6
Po199,328.2
Po200,690.6
Po201,936
Po202,2676
Po203,2202
Po204,12668.4
Po205,6264
Po206,760320
Po207,20880
Po208,91453924.8
Po209,3913142400
Po210,11955686.4
Po211,0.516
Po212,2.99E-07
Po213,0.00000372
Po214,0.0001636
Po215,0.001781
Po216,0.145
Po217,1.53
Po218,185.88
Po219,620
Po220,0.0000003
Po221,112
Po222,550
Po223,0.0000003
Po224,0.0000003
Po225,0.0000003
Po226,0.0000003
Po227,0.0000003
At191,0.0017
At192,0.0115
At193,0.028
At194,0.31
At195,0.29
At196,0.388
At197,0.388
At198,4.2
At199,6.92
At200,43
At201,85.2
At202,184
At203,444
At204,547.2
At205,1614
At206,1836
At207,6516
At208,5868
At209,19512
At210,29160
At211,25970.4
At212,0.314
At213,0.000000125
At214,0.000000558
At215,0.0001
At216,0.0003
At217,0.0323
At218,1.5
At219,56
At220,222.6
At221,138
At222,54
At223,50
At224,78
At225,0.0000003
At226,0.0000003
At227,0.0000003
At228,0.0000003
At229,0.0000003
Rn193,0.00115
Rn194,0.00078
Rn195,0.006
Rn196,0.0044
Rn197,0.054
Rn198,0.065
Rn199,0.59
Rn200,1.03
Rn201,7
Rn202,9.7
Rn203,44
Rn204,74.5
Rn205,170
Rn206,340.2
Rn207,555
Rn208,1461
Rn209,1728
Rn210,8640
Rn211,52560
Rn212,1434
Rn213,0.0195
Rn214,0.00000027
Rn215,2.30E-06
Rn216,4.50E-05
Rn217,0.00054
Rn218,0.035
Rn219,3.96
Rn220,55.6
Rn221,1500
Rn222,330350.4
Rn223,1458
Rn224,6420
Rn225,279.6
Rn226,444
Rn227,20.2
Rn228,65
Rn229,12
Rn230,0.0000003
Rn231,0.0000003
Fr197,0.0006
Fr198,0.015
Fr199,0.0045
Fr200,0.049
Fr201,0.062
Fr202,0.372
Fr203,0.55
Fr204,1.8
Fr205,3.97
Fr206,16
Fr207,14.8
Fr208,59.1
Fr209,50.5
Fr210,190.8
Fr211,186
Fr212,1200
Fr213,34.82
Fr214,0.005
Fr215,0.000000086
Fr216,0.0000007
Fr217,1.90E-05
Fr218,0.001
Fr219,0.02
Fr220,27.4
Fr221,286.1
Fr222,852
Fr223,1320
Fr224,199.8
Fr225,237
Fr226,49
Fr227,148.2
Fr228,38
Fr229,50.2
Fr230,19.1
Fr231,17.6
Fr232,5.5
Fr233,0.9
Ra201,0.0016
Ra202,0.0038
Ra203,0.031
Ra204,0.057
Ra205,0.21
Ra206,0.24
Ra207,1.35
Ra208,1.3
Ra209,4.6
Ra210,3.7
Ra211,13
Ra212,13
Ra213,163.8
Ra214,2.46
Ra215,0.00166
Ra216,0.000000182
Ra217,0.0000016
Ra218,0.0000252
Ra219,0.01
Ra220,0.018
Ra221,28
Ra222,38
Ra223,987552
Ra224,313796.16
Ra225,1287360
Ra226,50492160000
Ra227,2532
Ra228,181456200
Ra229,240
Ra230,5580
Ra231,104
Ra232,252
Ra233,30
Ra234,30
Ac205,0.02
Ac206,0.022
Ac207,0.027
Ac208,0.095
Ac209,0.087
Ac210,0.35
Ac211,0.21
Ac212,0.93
Ac213,0.738
Ac214,8.2
Ac215,0.17
Ac216,0.00044
Ac217,0.000000069
Ac218,0.00000108
Ac219,0.0000118
Ac220,0.0264
Ac221,0.052
Ac222,5
Ac223,126
Ac224,10008
Ac225,857088
Ac226,105732
Ac227,687072067.2
Ac228,22140
Ac229,3762
Ac230,122
Ac231,450
Ac232,119
Ac233,145
Ac234,44
Ac235,62
Ac236,72
Th208,0.0017
Th209,0.0025
Th210,0.016
Th211,0.037
Th212,0.0317
Th213,0.144
Th214,0.087
Th215,1.2
Th216,0.026
Th217,0.000241
Th218,0.000000117
Th219,0.00000105
Th220,9.70E-06
Th221,0.00168
Th222,0.0028
Th223,0.6
Th224,1.04
Th225,525
Th226,1834.2
Th227,1615420.8
Th228,60353910
Th229,2.50E+11
Th230,2.38E+12
Th231,91872
Th232,4.42E+17
Th233,1309.8
Th234,2082240
Th235,426
Th236,2238
Th237,282
Th238,564
Pa211,0.0000003
Pa212,0.0051
Pa213,0.0053
Pa214,0.017
Pa215,0.014
Pa216,0.15
Pa217,0.0036
Pa218,0.000113
Pa219,0.000000053
Pa220,7.80E-07
Pa221,0.0000059
Pa222,0.0029
Pa223,0.0051
Pa224,0.846
Pa225,1.7
Pa226,108
Pa227,2298
Pa228,79200
Pa229,129600
Pa230,1503360
Pa231,1.03E+12
Pa232,114048
Pa233,2330640
Pa234,24120
Pa235,1464
Pa236,546
Pa237,522
Pa238,136.8
Pa239,6480
U216,0.0045
U217,0.016
U218,0.00051
U219,0.000042
U221,0.00000066
U222,0.0000047
U223,0.000018
U224,0.00084
U225,0.095
U226,0.268
U227,66
U228,546
U229,3480
U230,1797120
U231,362880
U232,2174318640
U233,5.02E+12
U234,7.75E+12
U235,2.22E+16
U236,7.39E+14
U237,583200
U238,1.41E+17
U239,1407
U240,50760
U242,1008
Np225,0.0036
Np226,0.035
Np227,0.51
Np228,61.4
Np229,240
Np230,276
Np231,2928
Np232,882
Np233,2172
Np234,380160
Np235,34223040
Np236,4.83E+12
Np237,6.77E+13
Np238,182908.8
Np239,203558.4
Np240,3714
Np241,834
Np242,132
Np243,111
Np244,137.4
Pu228,1.1
Pu229,67
Pu230,102
Pu231,516
Pu232,2028
Pu233,1254
Pu234,31680
Pu235,1518
Pu236,90191620.8
Pu237,3943296
Pu238,2767601520
Pu239,7.61E+11
Pu240,2.07E+11
Pu241,452188850.4
Pu242,1.18E+13
Pu243,17841.6
Pu244,2.52E+15
Pu245,37800
Pu246,936576
Pu247,196128
Am230,17
Am232,79
Am233,192
Am234,139.2
Am235,618
Am236,216
Am237,4416
Am238,5880
Am239,42840
Am240,182880
Am241,13651817760
Am242,57672
Am243,2.32E+11
Am244,36360
Am245,7380
Am246,2340
Am247,1380
Am248,600
Cm233,23
Cm234,51
Cm238,7920
Cm239,9720
Cm240,2332800
Cm241,2833920
Cm242,14065920
Cm243,918326160
Cm244,571192560
Cm245,2.66E+11
Cm246,1.49E+11
Cm247,4.92E+14
Cm248,1.10E+13
Cm249,3849
Cm250,2.62E+11
Cm251,1008
Bk234,140
Bk237,60
Bk238,144
Bk240,288
Bk241,276
Bk242,420
Bk243,16200
Bk244,15660
Bk245,427680
Bk246,155520
Bk247,43549488000
Bk248,284018400
Bk249,28512000
Bk250,11563.2
Bk251,3336
Bk253,600
Cf237,0.8
Cf238,0.0211
Cf239,39
Cf240,64
Cf241,226.8
Cf242,209.4
Cf243,642
Cf244,1164
Cf245,2700
Cf246,128520
Cf247,11196
Cf248,28814400
Cf249,11076717600
Cf250,412773408
Cf251,28338724800
Cf252,83469852
Cf253,1538784
Cf254,5227200
Cf255,5100
Cf256,738
Es241,8
Es242,17.8
Es243,21
Es244,37
Es245,66
Es246,450
Es247,273
Es248,1440
Es249,6132
Es250,30960
Es251,118800
Es252,40754880
Es253,1768608
Es254,23820480
Es255,3438720
Es256,1524
Es257,665280
Fm241,0.00073
Fm243,0.231
Fm244,0.00312
Fm245,4.2
Fm246,1.54
Fm247,31
Fm248,34.5
Fm249,156
Fm250,1800
Fm251,19080
Fm252,91404
Fm253,259200
Fm254,11664
Fm255,72252
Fm256,9456
Fm257,8683200
Fm258,0.00037
Fm259,1.5
Fm260,0.004
Md245,0.0009
Md246,0.9
Md247,1.2
Md248,13
Md249,21.7
Md250,25
Md251,256.2
Md252,138
Md253,360
Md254,1680
Md255,1620
Md256,4620
Md257,19872
Md258,4449600
Md259,5760
Md260,2747520
No250,0.0000042
No251,0.8
No252,2.44
No253,97.2
No254,51
No255,211.2
No256,2.91
No257,24.5
No258,0.0012
No259,3480
No260,0.106
No262,0.005
Lr252,0.36
Lr253,0.57
Lr254,18.4
Lr255,31.1
Lr256,27
Lr257,4
Lr258,4.1
Lr259,6.2
Lr260,180
Lr261,2340
Lr262,14400
Lr266,39600
Rf253,0.000048
Rf254,0.000023
Rf255,1.68
Rf256,0.00667
Rf257,4.4
Rf258,0.0147
Rf259,2.4
Rf260,0.021
Rf261,68
Rf262,2.3
Rf263,600
Rf265,60
Db255,1.6
Db256,1.6
Db257,2.3
Db258,4.2
Db259,0.51
Db260,1.52
Db261,1.8
Db262,35
Db263,27
Db267,4380
Db268,115200
Db270,3600
Sg258,0.0029
Sg259,0.29
Sg260,0.00495
Sg261,0.178
Sg262,0.0069
Sg263,1
Sg264,0.037
Sg265,14.4
Sg266,21
Sg269,186
Sg271,144
Bh260,0.035
Bh261,0.0118
Bh262,0.022
Bh264,0.44
Bh265,0.9
Bh266,1.7
Bh267,17
Bh270,60
Bh272,10
Bh274,54
Hs263,0.00074
Hs264,0.0008
Hs265,0.0019
Hs266,0.0023
Hs267,0.052
Hs268,0.4
Hs269,9.7
Hs270,22
Hs273,0.76
Hs275,0.15
Hs277,0.003
Mt266,0.0017
Mt268,0.021
Mt270,0.005
Mt274,0.44
Mt275,0.0097
Mt276,0.72
Mt277,5
Mt278,8
Ds267,0.0000028
Ds269,0.000179
Ds270,0.0001
Ds271,0.00163
Ds273,0.00017
Ds277,0.0041
Ds279,0.18
Ds281,13
Rg272,0.0038
Rg274,0.0064
Rg278,0.0042
Rg279,0.17
Rg280,3.6
Rg281,17
Rg282,0.5
Cn281,0.13
Cn282,0.0005
Cn283,4
Cn284,0.101
Cn285,30
Nh278,0.00024
Nh282,0.07
Nh283,0.1
Nh284,0.48
Nh285,5.5
Nh286,20
Fl284,0.0025
Fl285,0.15
Fl286,0.16
Fl287,0.51
Fl288,0.52
Fl289,0.97
Mc287,0.032
Mc288,0.087
Mc289,0.22
Mc290,0.016
Lv290,0.015
Lv291,0.0063
Lv292,0.018
Lv293,0.053
Ts293,0.014
Ts294,0.08
